转债代码,转债名称,股票代码,股票名称,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌.1,剩余本息,转股价格,转股溢价率,转股价值,距离转股日,剩余年限,回售年限,转债余额,转债成交额,转债换手率,余额/市值,余额/股本,股票市值,P/B,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,弹性,信用,折现率,老式双低,老式排名,新式双低,新式排名,热门度,日期
123060,苏试转债!,300416,苏试试验,机械装备制造,专用设备,251.522,1.62%,-0.41%,32.66,1.30%,116.5,14.54,12.00%,224.62,已到,3.74年,1.74年,3.1,778,102%,2.60%,5.80%,121,6.78,-18.80%,-19.40%,-28.00%,-28.10%,92.25,94.43,0.93,AA-,5.89%,278.4,416,184,415,9,2022/10/21
113595,花王转债!,603007,ST花王,城市公用设施,生态环境建设,114.109,0.03%,-0.03%,4.2,0.00%,124,4.48,21.70%,93.75,已到,3.74年,1.74年,3.3,11,2.90%,23.50%,22.10%,14,3.13,2.29%,1.19%,-5.29%,-5.56%,77.67,72.01,0.76,B+,15.99%,134.5,18,56.8,145,57,2022/10/21
113594,淳中转债!,603516,淳中科技,电子,电子产品,117.443,-0.14%,-0.14%,13.01,-0.76%,120.2,18.03,62.80%,72.16,已到,3.74年,1.74年,3,4.1,1.20%,12.40%,8.90%,24,2.53,0.64%,-0.30%,-6.51%,-6.82%,90.94,93.87,0.36,A+,6.99%,162.7,245,68.9,247,20,2022/10/21
127020,中金转债,60,中金岭南,有色金属,有色行业,116.621,0.00%,-0.43%,4.19,-0.95%,113.1,4.54,26.40%,92.29,已到,3.74年,1.74年,30.2,24,0.70%,19.30%,17.80%,157,1.14,-0.83%,-1.45%,-6.87%,-7.04%,95.77,100.36,0.45,AA+,3.29%,141,49,40.6,42,19,2022/10/21
113593,沪工转债!,603131,上海沪工,机械装备制造,通用设备,113.811,-0.32%,0.07%,12.2,-1.13%,120.6,21.1,96.80%,57.82,已到,3.74年,1.74年,4,2.2,0.50%,10.30%,6.00%,39,2.78,1.60%,0.63%,-4.84%,-5.18%,91.17,94.23,0.22,A+,6.99%,169.8,313,75.6,301,17,2022/10/21
128120,联诚转债!,2921,联诚精密,汽车,零部件制造,120.3,-0.17%,0.09%,14.33,-0.14%,117.2,17.72,48.80%,80.87,已到,3.73年,1.73年,2.6,16,5.20%,13.80%,11.10%,19,1.6,-0.71%,-1.51%,-7.73%,-8.03%,89.43,88.56,0.52,A,7.99%,159.7,214,70.3,262,29,2022/10/21
128121,宏川转债!,2930,宏川智慧,交通运输,物流业,132.776,-0.62%,0.92%,23.14,0.43%,112.3,19.51,11.90%,118.61,已到,3.73年,1.73年,6.7,14,1.60%,6.40%,7.60%,104,4.75,-4.47%,-5.02%,-10.50%,-10.70%,92.28,91.08,0.71,AA-,5.89%,146.9,86,54.7,125,9,2022/10/21
123059,银信转债!,300231,银信科技,计算机及应用,软件开发,122.614,-0.57%,0.87%,7.2,0.84%,123,9.53,62.30%,75.55,已到,3.73年,1.73年,3.91,6.1,1.30%,12.30%,9.30%,32,2.21,0.09%,-0.95%,-8.88%,-9.14%,92.41,99.79,0.36,AA-,5.89%,169.7,312,69.9,257,22,2022/10/21
127019,国城转债!,688,国城矿业,有色金属,锌铅镍锡,115.046,-0.39%,0.56%,16.88,0.48%,114.3,21.06,43.50%,80.15,已到,3.73年,1.73年,8.5,18,1.80%,4.40%,3.50%,192,7.45,-0.18%,-0.86%,-5.80%,-6.06%,95.85,99.76,0.35,AA,3.79%,149.9,113,50.2,102,48,2022/10/21
128119,龙大转债,2726,龙大美食,食品饮料,肉制品,120.66,0.22%,0.67%,9.53,1.60%,119.3,9.3,17.70%,102.47,已到,3.72年,1.72年,9.46,17,1.50%,9.20%,9.40%,103,3.28,-0.31%,-1.20%,-8.17%,-8.43%,92.33,96.8,0.55,AA-,5.89%,138.8,38,42,53,14,2022/10/21
128118,瀛通转债!,2861,瀛通通讯,电子,电子产品,112.17,0.14%,-0.24%,10.46,-0.85%,121,21.35,129%,48.99,已到,3.69年,1.69年,3,1.4,0.40%,18.40%,9.00%,16,1.62,2.12%,1.12%,-4.26%,-4.61%,93.14,98.46,0.11,AA-,5.89%,175.3,352,76.9,322,34,2022/10/21
128117,道恩转债!,2838,道恩股份,化工,橡胶塑料,121.9,-0.18%,1.00%,19.6,2.89%,122.5,28.03,74.30%,69.93,已到,3.69年,1.69年,3.59,12,2.80%,4.10%,2.90%,88,3.86,0.14%,-0.89%,-8.79%,-9.05%,92.52,99.56,0.29,AA-,5.89%,173.9,342,74.3,292,28,2022/10/21
123057,美联转债!!,300586,美联新材,化工,橡胶塑料,211.12,-3.30%,1.79%,19.2,-1.69%,117,9.5,4.50%,202.11,已到,3.69年,1.69年,2.06,1037,234%,2.10%,4.10%,101,6.99,-15.00%,-15.70%,-25.10%,-25.20%,92.62,95.15,0.89,AA-,5.89%,220.1,406,125,405,22,2022/10/21
113591,胜达转债!,603687,大胜达,造纸包装印刷,包装用纸,130.101,-2.44%,1.00%,11.41,-2.23%,121,8.74,-0.30%,130.55,已到,3.69年,1.69年,4.74,115,18.50%,9.90%,13.00%,48,2.51,-1.98%,-2.93%,-10.00%,-10.20%,92.62,98.39,0.65,AA-,5.89%,129.7,9,31.3,11,45,2022/10/21
128116,瑞达转债!,2961,瑞达期货,金融,期货行业,107.9,-0.01%,-0.02%,14.03,-0.28%,114.4,29.22,125%,48.02,已到,3.68年,1.68年,6.49,27,3.90%,10.40%,5.00%,62,2.72,1.63%,0.91%,-2.59%,-2.87%,96.02,100.02,0.11,AA,3.79%,167.8,297,67.8,240,24,2022/10/21
127018,本钢转债!,761,本钢板材,钢铁,炼钢,114.801,-0.38%,0.29%,3.12,-0.32%,127.2,3.95,45.30%,78.99,已到,3.68年,1.68年,56.3,48,0.70%,43.90%,34.70%,128,0.65,2.92%,1.65%,-4.73%,-5.22%,99.35,114.11,0.27,AAA,3.09%,150.6,117,36.5,26,52,2022/10/21
113589,天创转债!,603608,天创时尚,服装纺织,鞋服行业,98.64,0.03%,-0.04%,4.09,-0.73%,114.3,12.29,196%,33.28,已到,3.67年,1.67年,6,2,0.30%,34.90%,11.60%,17,1.25,4.18%,3.44%,2.29%,1.98%,92.61,93.03,0.02,AA-,5.89%,164,261,71,265,50,2022/10/21
123056,雪榕转债!,300511,雪榕生物,农业,种植业,110.09,0.04%,0.03%,6.48,0.47%,120,11.09,88.40%,58.43,已到,3.67年,1.67年,5.84,5.7,0.90%,17.90%,10.50%,33,1.73,2.43%,1.46%,-3.62%,-3.92%,92.72,97.69,0.15,AA-,5.89%,161.7,234,64.1,214,31,2022/10/21
113588,润达转债!,603108,润达医疗,医药,医疗器械,119.781,-0.03%,0.00%,11.14,-0.09%,113.3,13.25,42.50%,84.08,已到,3.65年,1.65年,5.5,25,3.70%,8.50%,7.20%,65,1.84,-1.54%,-2.18%,-8.11%,-8.38%,96.13,99.18,0.4,AA,3.79%,155.5,163,56.3,142,16,2022/10/21
128114,正邦转债!,2157,正邦科技,农业,畜牧业,102.353,-0.08%,-0.01%,4.85,-0.21%,114.3,6.08,28.30%,79.77,已到,3.65年,1.65年,13.3,31,2.30%,8.60%,6.90%,154,-70.29,3.13%,2.40%,0.24%,-0.06%,92.71,93.14,0.44,AA-,5.89%,124.9,4,31.8,13,58,2022/10/21
128111,中矿转债!,2738,中矿资源,有色金属,有色行业,901.503,-1.83%,-1.81%,87.27,-3.66%,123.5,10.96,13.20%,796.26,已到,3.63年,1.63年,1.15,513,49.00%,0.30%,2.30%,400,7.36,-41.20%,-41.60%,-45.10%,-45.20%,93.37,100.79,0.99,AA-,5.89%,1006.7,436,906,436,14,2022/10/21
123054,思特转债!,300608,思特奇,通信互联网,通信设备及工程,125.8,-0.18%,0.04%,8.12,-0.37%,120.5,10.46,62.10%,77.63,已到,3.63年,1.63年,2.07,17,6.60%,10.10%,7.90%,20,2.4,-1.20%,-2.15%,-10.40%,-10.70%,93.39,98.37,0.37,AA-,5.89%,174,343,75.6,303,23,2022/10/21
113585,寿仙转债!,603896,寿仙谷,医药,中药,181.208,0.35%,0.31%,35.81,0.76%,116.5,21.64,9.50%,165.48,已到,3.63年,1.63年,1,154,85.50%,1.40%,2.30%,71,4.34,-11.60%,-12.30%,-22.00%,-22.20%,92.86,95.05,0.88,AA-,5.89%,196.9,395,101.9,392,18,2022/10/21
123052,飞鹿转债!,300665,飞鹿股份,化工,化工,139.574,-1.68%,1.19%,8.11,-0.86%,126,7.04,21.20%,115.2,已到,3.62年,1.62年,1.5,52,24.60%,10.50%,12.10%,14,2.8,-2.85%,-3.99%,-13.00%,-13.30%,92.23,99.31,0.58,A+,6.99%,163.9,260,64.6,222,27,2022/10/21
113584,家悦转债!,603708,家家悦,商业零售,超市,104.906,-0.19%,0.19%,10.09,-0.30%,114.3,37.53,290%,26.89,已到,3.62年,1.62年,6.45,1.8,0.30%,10.50%,2.80%,61,2.74,2.45%,1.71%,-1.13%,-1.44%,96.24,100.17,0,AA,3.79%,182.9,372,82.8,345,26,2022/10/21
128109,楚江转债!,2171,楚江新材,有色金属,铜金属,134,-0.67%,-0.29%,8.98,-1.75%,114.3,8.38,25.00%,107.16,已到,3.61年,1.61年,18.2,22,0.90%,15.20%,16.30%,120,1.94,-4.38%,-5.04%,-11.80%,-12.00%,96.25,100.18,0.55,AA,3.79%,160.8,224,60.7,183,5,2022/10/21
127017,万青转债!,789,万年青,建筑,水泥,116.1,0.10%,0.00%,9.03,0.44%,117.4,12.66,62.80%,71.33,已到,3.61年,1.61年,10,6.4,0.50%,13.90%,9.90%,72,1.03,0.31%,-0.53%,-6.68%,-6.95%,97.02,104.67,0.23,AA+,3.29%,160.9,225,56.2,141,8,2022/10/21
128108,蓝帆转债!,2382,蓝帆医疗,医药,医疗器械,101.908,0.19%,-0.23%,8.4,-0.47%,112.3,18.24,121%,46.05,已到,3.60年,2.60年,15.2,11,0.70%,18.00%,8.30%,85,0.81,2.79%,2.14%,0.98%,0.64%,94.56,98.5,0.07,AA,3.79%,157.8,192,59.3,167,37,2022/10/21
113582,火炬转债!,603678,火炬电子,电子,元器件制造,208.952,-1.50%,0.56%,39.56,-1.08%,114.3,24.51,29.50%,161.4,已到,3.59年,1.59年,4.18,105,12.00%,2.30%,3.70%,182,3.72,-15.70%,-16.20%,-26.60%,-26.70%,96.33,100.26,0.87,AA,3.79%,256.5,412,156.2,411,6,2022/10/21
113579,健友转债!,603707,健友股份,医药,原料药,118.62,-0.57%,0.16%,17.89,-1.76%,113.3,24.65,63.40%,72.58,已到,3.50年,1.50年,5.03,10,1.70%,1.70%,1.30%,289,3.85,-1.33%,-2.00%,-8.28%,-8.57%,96.67,99.73,0.23,AA,3.79%,164.7,272,64.9,223,9,2022/10/21
113578,全筑转债!,603030,全筑股份,建筑,装饰工程,105.581,-0.24%,-0.62%,2.99,-4.78%,117.3,5.25,85.40%,56.95,已到,3.49年,1.49年,3.84,10,2.60%,22.10%,12.60%,17,4.15,3.12%,2.22%,-1.60%,-1.93%,93.56,96.44,0.18,AA-,5.89%,154.2,150,57.8,152,47,2022/10/21
113573,纵横转债!,603602,纵横通信,通信互联网,通信设备及工程,116.11,0.00%,0.11%,11.2,0.63%,123.5,18.75,94.40%,59.73,已到,3.48年,1.48年,2.7,2.6,0.80%,11.80%,7.10%,23,3.12,1.83%,0.67%,-6.83%,-7.19%,92.6,98.16,0.17,A+,6.99%,172.5,331,74.3,293,36,2022/10/21
113577,春秋转债!,603890,春秋电子,电子,电子产品,128.924,0.24%,1.06%,10.23,2.51%,117,10.75,35.50%,95.16,已到,3.48年,1.48年,1.78,7.4,3.20%,4.00%,3.80%,45,1.7,-2.81%,-3.64%,-11.30%,-11.60%,93.75,96.32,0.52,AA-,5.89%,162.7,244,66.4,235,19,2022/10/21
123050,聚飞转债!,300303,聚飞光电,电子,LED制造,122.375,-0.37%,0.01%,4.16,-0.95%,123,4.98,46.50%,83.53,已到,3.48年,1.48年,3.75,5.4,1.20%,6.70%,5.60%,56,1.92,0.15%,-0.96%,-10.10%,-10.40%,93.75,101.24,0.38,AA-,5.89%,161.2,230,60,177,16,2022/10/21
123049,维尔转债!,300190,维尔利,城市公用设施,三废处理,110.546,-0.22%,0.18%,4.26,-0.23%,123.5,7.28,88.90%,58.52,已到,3.47年,1.47年,9.17,1.7,0.20%,27.50%,16.10%,33,0.77,3.32%,2.14%,-4.01%,-4.40%,94.24,101.73,0.17,AA-,5.89%,162.6,242,60.8,186,26,2022/10/21
110070,凌钢转债!,600231,凌钢股份,钢铁,炼钢,117.822,0.22%,-0.22%,2.22,0.00%,116.7,2.59,37.50%,85.71,已到,3.47年,1.47年,2.17,5.2,2.00%,3.40%,2.90%,63,0.7,-0.28%,-1.12%,-7.91%,-8.23%,96.99,102.85,0.39,AA,3.79%,149.9,112,47.1,81,30,2022/10/21
128106,华统转债!,2840,华统股份,农业,农产品加工,233.48,-4.43%,1.93%,19.52,-2.59%,112.3,8.85,5.90%,220.56,已到,3.46年,1.46年,2.87,562,81.90%,2.40%,5.40%,118,5.72,-19.30%,-19.80%,-32.10%,-32.20%,96.79,98.99,0.96,AA,3.79%,246.4,410,147.4,410,14,2022/10/21
123048,应急转债!,300527,中船应急,机械装备制造,专用设备,118.868,0.14%,0.12%,6.84,0.88%,112.3,8.86,54.00%,77.2,已到,3.46年,1.46年,3.79,18,3.90%,5.80%,4.40%,66,2.46,-1.66%,-2.29%,-8.57%,-8.87%,97.55,100.62,0.29,AA+,3.29%,160.5,221,59.9,174,18,2022/10/21
113576,起步转债!,603557,ST起步,服装纺织,鞋服行业,110.744,0.03%,-0.05%,3.53,-1.94%,120.5,10.55,231%,33.46,已到,3.46年,1.46年,2.66,4.2,1.40%,15.20%,5.10%,17,1.55,2.53%,1.48%,-4.14%,-4.52%,86.13,82.24,0.01,BBB-,11.99%,188,384,101.9,393,39,2022/10/21
128105,长集转债!,2616,长青集团,城市公用设施,三废处理,105.2,0.13%,-0.04%,4.78,0.42%,114.3,7.91,74.10%,60.43,已到,3.46年,1.46年,7.99,7.4,0.90%,22.50%,13.60%,35,1.53,2.48%,1.71%,-1.41%,-1.74%,93.72,94.15,0.22,AA-,5.89%,150,114,55.8,138,34,2022/10/21
113575,东时转债!,603377,东方时尚,其他,其他,140.38,-1.20%,1.22%,5.46,0.37%,112.5,12.15,212%,44.94,已到,3.46年,1.46年,0.98,136,97.30%,2.50%,1.10%,40,1.84,-6.31%,-6.91%,-15.20%,-15.50%,96.84,99.18,0.07,AA,3.79%,235.8,408,136.6,407,17,2022/10/21
127016,鲁泰转债!,726,鲁 泰Ａ,服装纺织,纺织行业,114.8,-0.53%,0.39%,7.43,-0.40%,115.3,8.61,33.00%,86.3,已到,3.46年,1.46年,14,9.4,0.60%,21.20%,18.30%,66,0.79,0.13%,-0.66%,-6.60%,-6.90%,97.56,103.31,0.33,AA+,3.29%,143.3,64,40,38,19,2022/10/21
113033,利群转债!,601366,利群股份,商业零售,商场,108.895,0.34%,-1.18%,5.9,-2.16%,114.3,6.9,27.40%,85.51,已到,3.44年,1.44年,18,18,0.90%,35.90%,30.70%,50,1.23,1.45%,0.69%,-3.54%,-3.87%,96.88,100.84,0.39,AA,3.79%,132.3,13,31.4,12,70,2022/10/21
113574,华体转债!,603679,华体科技,城市公用设施,城市公用设施行业,115.554,-0.26%,0.27%,11.26,0.72%,115.2,33.91,248%,33.21,已到,3.44年,1.44年,2.09,2.3,0.90%,13.10%,4.40%,16,2.38,-0.09%,-0.88%,-6.77%,-7.14%,92.85,91.87,0.01,A+,6.99%,197.9,396,105.1,396,27,2022/10/21
110068,龙净转债!,600388,ST龙净,城市公用设施,三废处理,133.188,1.24%,0.40%,12.65,2.60%,114.3,10.3,8.40%,122.82,已到,3.42年,1.42年,20,92,3.50%,14.80%,18.20%,135,1.95,-4.46%,-5.16%,-13.40%,-13.60%,97.7,102.56,0.63,AA+,3.29%,143.6,66,41,45,33,2022/10/21
123046,天铁转债!,300587,天铁股份,铁路,铁路设备,337.395,-1.44%,0.01%,10.56,-1.49%,117,3.94,25.90%,268.02,已到,3.40年,1.40年,0.59,63,31.50%,0.50%,1.40%,114,2.53,-27.10%,-27.70%,-41.70%,-41.70%,94.14,96.72,0.96,AA-,5.89%,406.8,430,310.1,430,13,2022/10/21
128101,联创转债!,2036,联创电子,电子,液晶显示屏,143,-1.17%,0.92%,14.37,-0.48%,114.3,13.71,36.40%,104.81,已到,3.40年,1.40年,2.99,68,15.70%,2.00%,2.10%,153,3.93,-6.50%,-7.19%,-16.90%,-17.10%,97.04,101,0.52,AA,3.79%,181.2,368,80.2,341,14,2022/10/21
128100,搜特转债!,2503,搜于特,服装纺织,服装行业,95.17,0.00%,-0.44%,1.24,-0.80%,116.3,1.6,22.80%,77.5,已到,3.38年,1.38年,7.98,18,2.40%,21.10%,16.30%,38,-9.25,6.24%,5.31%,5.14%,4.76%,80.75,69.24,0.55,B,16.99%,112.8,2,32.1,15,100,2022/10/21
123044,红相转债!,300427,红相股份,能源电力,电力设备,123.8,-0.03%,-0.23%,17.76,-0.56%,124.2,18.62,29.80%,95.38,已到,3.38年,1.38年,5.5,7.7,1.10%,8.60%,8.20%,64,3.82,0.10%,-1.10%,-10.90%,-10.10%,94.99,102.87,0.46,AA-,5.89%,152.2,134,49.3,100,26,2022/10/21
110067,华安转债!,600909,华安证券,金融,证券行业,111.505,0.59%,-0.37%,4.97,0.61%,109.9,6.12,37.30%,81.21,已到,3.38年,无权,28,80,2.50%,12.00%,9.70%,233,1.21,-0.43%,-0.97%,无权,无权,无权,99.28,0.37,AAA,3.09%,141.8,53,42.5,56,25,2022/10/21
113570,百达转债!,603331,百达精工,机械装备制造,机械装备制造行业,129.387,-1.91%,1.36%,13.46,-0.81%,114.3,11.09,6.60%,121.37,已到,3.38年,1.38年,2.8,75,20.60%,11.70%,14.20%,24,2.87,-3.67%,-4.39%,-12.40%,-12.60%,92.66,91.4,0.68,A+,6.99%,137.4,31,44.7,63,35,2022/10/21
113569,科达转债!,603660,苏州科达,通信互联网,物联网,106.318,-0.10%,0.12%,5.53,0.55%,119.5,14.76,184%,37.47,已到,3.38年,1.38年,5.16,25,4.60%,18.90%,7.10%,27,1.72,3.60%,2.55%,-2.15%,-2.50%,94.21,98.9,0.03,AA-,5.89%,175.2,351,76.3,314,44,2022/10/21
113567,君禾转债!,603617,君禾股份,机械装备制造,通用设备,139.776,-0.06%,-0.21%,9.46,-0.42%,118,7.45,10.10%,126.98,已到,3.36年,1.36年,1.94,40,14.80%,5.60%,7.10%,35,2.76,-5.02%,-5.88%,-16.10%,-16.40%,93.13,94.54,0.66,A+,6.99%,152.6,139,58,156,36,2022/10/21
113566,翔港转债!,603499,翔港科技,造纸包装印刷,包装材料,120.238,-0.01%,-0.15%,7.2,-0.55%,123.2,10.77,79.90%,66.85,已到,3.35年,1.35年,1.61,1.7,0.90%,11.10%,7.40%,14,2.59,0.75%,-0.43%,-9.57%,-9.94%,93.39,98.78,0.3,A+,6.99%,173.6,340,74.8,298,36,2022/10/21
113565,宏辉转债,603336,宏辉果蔬,农业,农产品加工,118.176,-0.09%,-0.02%,6.06,-0.33%,117,7.64,49.00%,79.32,已到,3.35年,1.35年,2.25,6.7,2.50%,8.50%,6.70%,27,2.46,-0.31%,-1.19%,-8.81%,-9.14%,94.46,97.03,0.35,AA-,5.89%,157,181,60,178,37,2022/10/21
128097,奥佳转债!,2614,奥佳华,机械装备制造,专用设备,118.2,-1.52%,2.07%,8.71,1.16%,114.3,10.05,36.40%,86.67,已到,3.34年,1.34年,4.59,305,56.10%,8.40%,7.30%,54,1.2,-1.02%,-1.77%,-8.90%,-9.22%,94.36,94.79,0.47,AA-,5.89%,149.7,110,54.9,127,19,2022/10/21
128095,恩捷转债!!,2812,恩捷股份,电子,元器件制造,286.15,-3.97%,2.05%,160.51,-1.92%,114.3,64.62,15.20%,248.39,已到,3.31年,1.31年,4.54,214,16.20%,0.30%,0.80%,1432,9.22,-24.60%,-25.10%,-41.50%,-41.60%,97.37,101.34,1,AA,3.79%,323.9,423,222.6,423,11,2022/10/21
113563,柳药转债!,603368,柳药集团,医药,医药商业,114.248,-0.48%,0.58%,17.21,0.41%,112.3,23.39,55.30%,73.58,已到,3.23年,1.23年,8.02,6.1,0.70%,12.90%,9.50%,62,1.13,-0.54%,-1.23%,-7.33%,-7.68%,97.63,99.84,0.23,AA,3.79%,154.9,157,55.1,129,20,2022/10/21
127015,希望转债!!,876,新 希 望,农业,畜牧业,113.498,0.26%,-0.37%,14.17,-0.56%,109.6,19.66,57.50%,72.08,已到,3.20年,1.20年,9.49,5.9,0.50%,1.50%,1.10%,643,2.72,-1.11%,-1.66%,-7.41%,-7.70%,98.14,99.62,0.2,AAA,3.09%,154.9,158,55.3,132,22,2022/10/21
113561,正裕转债!,603089,正裕工业,汽车,零部件制造,126.328,0.07%,1.50%,9.14,3.16%,117.2,9.98,37.90%,91.58,已到,3.19年,1.19年,1.5,110,56.80%,7.40%,6.80%,20,1.92,-2.38%,-3.30%,-12.90%,-13.30%,94.42,95.03,0.5,A+,6.99%,161.1,227,66,229,41,2022/10/21
128091,新天转债!,2873,新天药业,医药,中药,188,-0.79%,4.98%,19.08,4.78%,118.6,11.5,13.30%,165.91,已到,3.19年,1.19年,1.54,1065,371%,4.90%,8.10%,32,3.38,-13.80%,-14.60%,-32.10%,-32.30%,94.74,96.23,0.88,A+,6.99%,210.1,401,113.9,401,23,2022/10/21
128090,汽模转2,2510,天汽模,汽车,零部件制造,122.499,-0.92%,0.29%,3.92,-1.26%,114.3,4.23,32.20%,92.67,已到,3.18年,1.18年,3.1,17,4.40%,8.40%,7.80%,37,1.94,-2.20%,-2.98%,-11.50%,-11.80%,95.26,95.68,0.5,AA-,5.89%,152.3,136,56.6,144,36,2022/10/21
123039,开润转债!,300577,开润股份,服装纺织,纺织行业,117.15,-0.33%,0.36%,14.92,0.34%,120.3,29.82,134%,50.03,已到,3.18年,1.18年,2.22,4.6,1.80%,6.20%,3.10%,36,2.15,0.86%,-0.25%,-8.99%,-9.42%,94.52,97.62,0.07,A+,6.99%,184.3,376,86.6,365,31,2022/10/21
123038,联得转债!,300545,联得装备,机械装备制造,专用设备,134.3,-0.30%,0.24%,18.06,-0.17%,117.9,24.06,78.90%,75.06,已到,3.17年,1.17年,1.47,26,13.10%,4.60%,3.40%,32,2.27,-4.11%,-5.04%,-16.70%,-17.00%,94.32,95.66,0.36,A+,6.99%,193.5,390,97.9,388,21,2022/10/21
113030,东风转债!,601515,东风股份,造纸包装印刷,包装材料,121.736,-3.39%,1.54%,4.52,-4.84%,116.3,4.96,33.60%,91.13,已到,3.17年,1.17年,2.95,122,33.30%,3.50%,3.20%,83,1.52,-1.46%,-2.35%,-11.20%,-11.50%,97.86,103.63,0.38,AA,3.79%,152.3,137,48.7,95,21,2022/10/21
110064,建工转债!,600939,重庆建工,建筑,建筑工程,113.466,0.05%,0.16%,3.68,0.82%,119.2,4.49,38.40%,81.96,已到,3年58天,1年58天,12.6,14,1.00%,18.10%,14.80%,70,0.89,1.62%,0.54%,-6.74%,-7.21%,99.23,107.92,0.26,AA+,3.29%,145,74,37.1,29,43,2022/10/21
128087,孚日转债!,2083,孚日股份,服装纺织,家纺,125.42,-0.30%,0.30%,4.92,0.00%,112.3,4.16,6.00%,118.27,已到,3年55天,1年55天,6.46,44,5.40%,16.00%,18.90%,40,1.09,-3.52%,-4.19%,-13.20%,-13.50%,95.41,94.16,0.7,AA-,5.89%,132.6,14,37.2,30,68,2022/10/21
128085,鸿达转债!!,2002,鸿达兴业,化工,化工,115.685,0.43%,-0.43%,3.45,0.00%,123.8,3.91,31.10%,88.24,已到,3年54天,1年54天,3.37,9.9,2.50%,3.10%,2.80%,108,1.06,2.23%,0.93%,-8.33%,-8.76%,82.4,72.76,0.71,CCC,18.99%,143.1,63,60.7,184,80,2022/10/21
110063,鹰19转债!,600567,山鹰国际,造纸包装印刷,包装用纸,114.202,-0.09%,0.09%,2.39,0.00%,115.4,3.15,50.50%,75.87,已到,3年51天,1年51天,18.4,8.6,0.40%,16.70%,12.70%,110,0.71,0.34%,-0.54%,-7.85%,-8.21%,98.52,104.48,0.26,AA+,3.29%,152.5,138,48.1,87,31,2022/10/21
128083,新北转债!,2376,新北洋,电子,电子产品,132.357,-0.21%,0.21%,8.1,0.00%,114.3,6.65,8.70%,121.8,已到,3年50天,1年50天,8.77,26,2.20%,16.50%,20.10%,53,1.67,-4.66%,-5.42%,-16.60%,-16.90%,97.98,101.98,0.63,AA,3.79%,142.9,58,40.9,44,23,2022/10/21
128082,华锋转债!!,2806,华锋股份,电子,元器件制造,147.544,0.10%,0.19%,11.3,0.44%,120.6,9.13,19.20%,123.77,已到,3年42天,1年42天,2.03,139,46.60%,9.50%,11.70%,21,1.81,-6.43%,-7.46%,-22.70%,-23.00%,94.09,95.59,0.66,A,7.99%,171.3,324,75.7,306,40,2022/10/21
110062,烽火转债!,600498,烽火通信,通信互联网,通信设备及工程,107.153,0.35%,-0.33%,13.59,0.30%,110.3,22.77,79.50%,59.68,已到,3年40天,1年40天,30.9,8.8,0.30%,19.10%,11.40%,161,1.45,0.96%,0.33%,-3.23%,-3.64%,98.92,100.56,0.09,AAA,3.09%,154.6,155,54.1,121,21,2022/10/21
128081,海亮转债!,2203,海亮股份,有色金属,铜金属,126.378,-0.21%,0.32%,11.92,0.17%,114.3,9.62,2.00%,123.91,已到,3年29天,1年29天,30.1,96,2.50%,12.80%,15.90%,234,2.12,-3.28%,-4.07%,-14.60%,-14.90%,98.19,102.19,0.65,AA,3.79%,128.8,8,26.7,6,39,2022/10/21
113549,白电转债!,603861,白云电器,能源电力,电力设备,115.567,0.22%,-0.01%,7.56,0.67%,114.3,9.02,37.90%,83.81,已到,3年23天,1年23天,8.05,15,1.70%,24.40%,20.50%,33,1.27,-0.37%,-1.20%,-9.17%,-9.55%,98.25,102.26,0.32,AA,3.79%,147.3,89,45.1,66,32,2022/10/21
123035,利德转债!,300296,利亚德,电子,LED制造,122.487,-0.32%,-0.07%,5.72,-1.21%,114.3,6.91,48.00%,82.78,已到,3年22天,1年22天,7.99,4.2,0.40%,5.50%,4.50%,145,1.83,-2.28%,-3.09%,-12.80%,-13.20%,98.84,103.75,0.32,AA+,3.29%,162.2,238,58.4,158,12,2022/10/21
110061,川投转债!,600674,川投能源,能源电力,水电,133.052,1.28%,-0.35%,11.75,1.21%,110.3,8.8,-0.40%,133.52,已到,3年19天,1年19天,35.2,386,8.30%,6.70%,9.00%,523,1.71,-6.09%,-6.65%,-18.30%,-18.60%,99.1,100.74,0.78,AAA,3.09%,132.6,16,31.8,14,11,2022/10/21
123034,通光转债!,300265,通光线缆,通信互联网,通信设备及工程,259,2.98%,0.86%,9.19,6.00%,117.3,7.93,123%,115.89,已到,3年12天,1年12天,0.78,1604,773%,2.30%,2.70%,34,2.53,-23.30%,-24.00%,-49.40%,-49.50%,94.88,96.02,0.64,A+,6.99%,402.1,429,306.1,429,16,2022/10/21
110060,天路转债!,600326,西藏天路,建筑,水泥,116.39,0.33%,-0.26%,4.66,0.22%,114.3,5.42,35.40%,85.98,已到,3年5.4天,1年5.4天,7.06,7.4,0.90%,16.50%,14.20%,43,1.02,-0.61%,-1.46%,-10.10%,-10.10%,98.43,102.44,0.33,AA,3.79%,146.8,84,44.4,62,14,2022/10/21
110059,浦发转债!,600000,浦发银行,金融,银行行业,107.838,0.01%,-0.05%,6.92,-0.72%,116.8,13.56,111%,51.03,已到,3年5.4天,无权,500,101,0.20%,24.60%,12.60%,2031,0.35,2.78%,1.74%,无权,无权,无权,106.9,0.06,AAA,3.09%,164.6,271,57.7,151,46,2022/10/21
